japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2021-01-19,16142.6669921875,15483.1123046875,17767.1640625,555.967956543,549.4319458008,711.5132446289,2040.8588867188,1807.9592285156,3048.7043457031,13518.001953125,13114.107421875,13945.005859375,NA,NA,NA,NA,2021-01-08,6.634948730500014,161.740234375,NA,NA,北海道
JP-01,HOKKAIDO,2021-01-20,16306.3125,15607.837890625,18031.43359375,562.7871704102,555.8676757812,727.4697875977,2084.9001464844,1835.9888916016,3161.94921875,13631.0341796875,13205.2119140625,14079.0947265625,NA,NA,NA,NA,2021-01-08,6.8192138672000056,163.6455078125,NA,NA,北海道
JP-01,HOKKAIDO,2021-01-21,16471.296875,15736.3310546875,18291.400390625,569.7877807617,562.5055541992,743.1134643555,2127.8403320312,1863.6915283203,3270.6667480469,13746.4306640625,13300.1591796875,14214.1435546875,NA,NA,NA,NA,2021-01-08,7.000610351499972,164.984375,NA,NA,北海道
JP-01,HOKKAIDO,2021-01-22,16636.904296875,15867.7978515625,18546.439453125,576.9692382812,569.3428344727,758.4963378906,2169.3093261719,1890.7177734375,3374.4086914062,13863.892578125,13398.52734375,14350.0263671875,NA,NA,NA,NA,2021-01-08,7.181457519499986,165.607421875,NA,NA,北海道
JP-01,HOKKAIDO,2021-01-23,16795.96875,15996.2490234375,18784.7109375,584.3377075195,576.3845214844,773.6656494141,2203.2058105469,1911.740234375,3463.6657714844,13983.1201171875,13499.8994140625,14486.23828125,NA,NA,NA,NA,2021-01-08,7.368469238300008,159.064453125,NA,NA,北海道
JP-01,HOKKAIDO,2021-01-24,16953.787109375,16125.23828125,19016.2734375,591.8693237305,583.6052246094,788.6326904297,2233.7099609375,1930.4105224609,3544.91796875,14103.607421875,13603.6591796875,14622.3896484375,NA,NA,NA,NA,2021-01-08,7.531616211000028,157.818359375,NA,NA,北海道
JP-01,HOKKAIDO,2021-01-25,17105.634765625,16251.30859375,19233.169921875,599.5713500977,591.0088500977,803.4583740234,2257.5766601562,1943.921875,3613.0637207031,14225.28515625,13709.611328125,14758.9892578125,NA,NA,NA,NA,2021-01-08,7.7020263672000056,151.84765625,NA,NA,北海道
JP-01,HOKKAIDO,2021-01-26,17264.16015625,16383.884765625,19457.9921875,607.3807373047,598.5333862305,818.0854492188,2285.0234375,1961.0622558594,3684.5625,14348.2353515625,13817.763671875,14896.2001953125,NA,NA,NA,NA,2021-01-08,7.809387206999986,158.525390625,NA,NA,北海道
JP-01,HOKKAIDO,2021-01-27,17418.734375,16515.328125,19671.916015625,615.3473510742,606.2258911133,832.6185302734,2308.9897460938,1975.7147216797,3748.2919921875,14471.8408203125,13927.4189453125,15033.6865234375,NA,NA,NA,NA,2021-01-08,7.966613769499986,154.57421875,NA,NA,北海道
JP-01,HOKKAIDO,2021-01-28,17585.271484375,16657.2109375,19903.080078125,623.4302368164,614.0456542969,847.0176391602,2341.6040039062,1998.2156982422,3824.1237792969,14596.5791015625,14038.9609375,15171.2626953125,NA,NA,NA,NA,2021-01-08,8.082885742200006,166.537109375,NA,NA,北海道
JP-01,HOKKAIDO,2021-01-29,17753.201171875,16802.478515625,20131.916015625,631.6838378906,622.0438232422,861.3957519531,2375.3776855469,2022.1032714844,3900.2058105469,14722.8359375,14152.6689453125,15310.0419921875,NA,NA,NA,NA,2021-01-08,8.253601074199992,167.9296875,NA,NA,北海道
JP-01,HOKKAIDO,2021-01-30,17910.2265625,16940.62890625,20337.767578125,640.112121582,630.2244262695,875.7719726562,2398.3818359375,2037.1928710938,3956.9658203125,14850.318359375,14268.208984375,15449.23828125,NA,NA,NA,NA,2021-01-08,8.428283691399997,157.025390625,NA,NA,北海道
JP-01,HOKKAIDO,2021-01-31,18056.57421875,17070.814453125,20523.1015625,648.6748657227,638.5462036133,890.119140625,2410.1188964844,2043.0821533203,3993.4677734375,14978.2763671875,14384.79296875,15588.3505859375,NA,NA,NA,NA,2021-01-08,8.562744140700033,146.34765625,NA,NA,北海道
JP-01,HOKKAIDO,2021-02-01,18202.619140625,17200.826171875,20707.916015625,657.3453369141,646.9810791016,904.4359130859,2420.1452636719,2047.8858642578,4025.5935058594,15106.16796875,14501.8310546875,15727.857421875,NA,NA,NA,NA,2021-01-08,8.670471191399997,146.044921875,NA,NA,北海道
JP-01,HOKKAIDO,2021-02-02,18346.6640625,17330.2265625,20886.779296875,666.0919189453,655.4984741211,918.678527832,2427.8156738281,2051.0261230469,4052.3413085938,15234.5908203125,14619.8701171875,15867.576171875,NA,NA,NA,NA,2021-01-08,8.746582031199978,144.044921875,NA,NA,北海道
JP-01,HOKKAIDO,2021-02-03,18494.390625,17462.9140625,21071.029296875,674.9267578125,664.1098632812,932.8764038086,2438.8879394531,2057.3415527344,4083.4594726562,15362.357421875,14737.728515625,16006.138671875,NA,NA,NA,NA,2021-01-08,8.834838867200006,147.7265625,NA,NA,北海道
JP-01,HOKKAIDO,2021-02-04,18649.677734375,17602.48046875,21266.177734375,683.8522949219,672.8167114258,947.0487060547,2456.6264648438,2069.5480957031,4124.619140625,15490.556640625,14856.3974609375,16144.61328125,NA,NA,NA,NA,2021-01-08,8.925537109400011,155.287109375,NA,NA,北海道
JP-01,HOKKAIDO,2021-02-05,18816.916015625,17752.515625,21479.6171875,692.9014892578,681.6511230469,961.2486572266,2485.2189941406,2091.1335449219,4183.0708007812,15619.2783203125,14975.931640625,16282.861328125,NA,NA,NA,NA,2021-01-08,9.049194335899983,167.23828125,NA,NA,北海道
JP-02,AOMORI,2021-01-09,562.4603271484,558.5189819336,572.9323730469,8.2899932861,8.2762460709,8.6233701706,95.0355224609,93.4632797241,101.8249206543,454.8418579102,452.8551940918,457.4170837402,NA,NA,NA,NA,2021-01-08,0.28999328609999964,8.460327148399983,NA,NA,青森県
JP-02,AOMORI,2021-01-10,570.4448852539,562.592956543,591.1560668945,8.5931348801,8.5657911301,9.2532529831,96.9849090576,93.9327850342,110.1631546021,458.8958435059,455.0892028809,463.7303771973,NA,NA,NA,NA,2021-01-08,0.3031415939999995,7.984558105500014,NA,NA,青森県
JP-02,AOMORI,2021-01-11,578.0120849609,566.5283813477,608.178527832,8.908531189,8.8677463531,9.8889160156,99.4824523926,95.0117492676,118.7750167847,463.1123962402,457.6364746094,469.8427429199,NA,NA,NA,NA,2021-01-08,0.3153963089000005,7.567199706999986,NA,NA,青森県
JP-02,AOMORI,2021-01-12,585.2171020508,570.4268188477,623.9829101562,9.2333087921,9.1792545319,10.5278997421,101.9540405273,96.134803772,127.0605621338,467.4829101562,460.4733886719,475.8145751953,NA,NA,NA,NA,2021-01-08,0.32477760310000114,7.205017089900025,NA,NA,青森県
JP-02,AOMORI,2021-01-13,592.0847167969,574.2916870117,638.7291259766,9.5669393539,9.4997787476,11.170545578,104.17237854,97.0878753662,134.7430877686,471.9456787109,463.5239257812,481.7253417969,NA,NA,NA,NA,2021-01-08,0.3336305617999997,6.867614746100003,NA,NA,青森県
JP-02,AOMORI,2021-01-14,598.6806640625,578.1604003906,652.4877319336,9.9073295593,9.8272657394,11.8141622543,106.0686569214,97.8098068237,141.7079620361,476.5181274414,466.7932128906,487.5939331055,NA,NA,NA,NA,2021-01-08,0.3403902054000003,6.595947265599989,NA,NA,青森県
JP-02,AOMORI,2021-01-15,605.1663208008,582.135559082,665.5324707031,10.2534637451,10.160733223,12.4572315216,107.7168502808,98.3726348877,148.0371856689,481.1721801758,470.2429199219,493.3954162598,NA,NA,NA,NA,2021-01-08,0.34613418579999866,6.485656738300008,NA,NA,青森県
JP-02,AOMORI,2021-01-16,611.203125,585.9575805664,677.3170776367,10.6052207947,10.500087738,13.0993204117,108.9698410034,98.6440429688,153.5185546875,485.894744873,473.850769043,499.129699707,NA,NA,NA,NA,2021-01-08,0.35175704959999976,6.036804199199992,NA,NA,青森県
JP-02,AOMORI,2021-01-17,617.0426025391,589.7751464844,688.3654174805,10.9614057541,10.8441781998,13.7388620377,109.9171524048,98.7071151733,158.2673797607,490.6617126465,477.583984375,504.8338317871,NA,NA,NA,NA,2021-01-08,0.35618495940000017,5.839477539100017,NA,NA,青森県
JP-02,AOMORI,2021-01-18,622.7092285156,593.6017456055,698.7360839844,11.3215799332,11.1925544739,14.3756456375,110.6168365479,98.6139602661,162.3681335449,495.4626159668,481.4248962402,510.5079650879,NA,NA,NA,NA,2021-01-08,0.36017417910000127,5.666625976499972,NA,NA,青森県
JP-02,AOMORI,2021-01-19,628.2325439453,597.45703125,708.4849243164,11.6832685471,11.5427560806,15.006819725,111.1061859131,98.3963165283,165.8833618164,500.311126709,485.3796081543,516.1740112305,NA,NA,NA,NA,2021-01-08,0.3616886139000002,5.5233154297000056,NA,NA,青森県
JP-02,AOMORI,2021-01-20,633.6148071289,601.3179931641,717.6823120117,12.0467271805,11.8950204849,15.6329803467,111.4304199219,98.091796875,168.8927307129,505.1508483887,489.3872070312,521.7814941406,NA,NA,NA,NA,2021-01-08,0.36345863339999873,5.382263183600003,NA,NA,青森県
JP-02,AOMORI,2021-01-21,638.8921508789,605.2139282227,726.5275878906,12.4105949402,12.2480068207,16.2534275055,111.6080551147,97.7151031494,171.4486846924,510.0120239258,493.4724121094,527.493347168,NA,NA,NA,NA,2021-01-08,0.36386775969999974,5.27734375,NA,NA,青森県
JP-02,AOMORI,2021-01-22,644.1683349609,609.1970214844,735.1619873047,12.7745723724,12.6014089584,16.8675422668,111.7218551636,97.3340606689,173.688583374,514.8748168945,497.6101989746,533.2087402344,NA,NA,NA,NA,2021-01-08,0.36397743220000045,5.276184081999986,NA,NA,青森県
JP-02,AOMORI,2021-01-23,649.1632080078,613.0933227539,742.9830322266,13.1391324997,12.9556674957,17.4758205414,111.6569213867,96.8441925049,175.4452972412,519.731262207,501.7875366211,538.8609008789,NA,NA,NA,NA,2021-01-08,0.36456012730000076,4.994873046900011,NA,NA,青森県
JP-02,AOMORI,2021-01-24,654.0654296875,616.9798583984,750.7473144531,13.5038909912,13.3101406097,18.0812606812,111.4754867554,96.2997207642,176.8518829346,524.5677490234,505.9798583984,544.7345581055,NA,NA,NA,NA,2021-01-08,0.36475849149999995,4.9022216797000056,NA,NA,青森県
JP-02,AOMORI,2021-01-25,658.8924560547,620.8781738281,758.2786865234,13.8690338135,13.6652812958,18.6818847656,111.2133255005,95.726524353,177.9642944336,529.3844604492,510.192779541,550.6371459961,NA,NA,NA,NA,2021-01-08,0.3651428222999993,4.8270263672000056,NA,NA,青森県
JP-02,AOMORI,2021-01-26,663.658203125,624.803894043,765.6174316406,14.2326307297,14.0191574097,19.2756710052,110.880859375,95.1305923462,178.8153839111,534.2052612305,514.4451904297,556.6198120117,NA,NA,NA,NA,2021-01-08,0.36359691620000056,4.7657470702999944,NA,NA,青森県
JP-02,AOMORI,2021-01-27,668.3556518555,628.725769043,772.9741210938,14.5954475403,14.3722743988,19.8662414551,110.5074462891,94.5352249146,179.4775085449,538.9819946289,518.6801147461,562.7864990234,NA,NA,NA,NA,2021-01-08,0.36281681060000004,4.697448730500014,NA,NA,青森県
JP-02,AOMORI,2021-01-28,673.0072021484,632.6671142578,779.934387207,14.9564533234,14.7238731384,20.4480209351,110.087928772,93.9288330078,179.9250335693,543.7518920898,522.9381103516,568.7718505859,NA,NA,NA,NA,2021-01-08,0.36100578309999953,4.6515502928999695,NA,NA,青森県
JP-02,AOMORI,2021-01-29,677.6983032227,636.6751708984,787.0397949219,15.3157463074,15.0739946365,21.0240116119,109.6845474243,93.3652191162,180.2947235107,548.5007324219,527.2036743164,574.8796386719,NA,NA,NA,NA,2021-01-08,0.35929298399999965,4.691101074300036,NA,NA,青森県
JP-02,AOMORI,2021-01-30,682.1747436523,640.6076049805,793.4832763672,15.6739940643,15.4233112335,21.5937423706,109.1852111816,92.7434616089,180.3954620361,553.2239990234,531.4700927734,580.8495483398,NA,NA,NA,NA,2021-01-08,0.3582477569000009,4.476440429599961,NA,NA,青森県
JP-02,AOMORI,2021-01-31,686.5981445312,644.5212402344,799.3632202148,16.0309963226,15.771900177,22.1530971527,108.6350326538,92.0969009399,180.2906494141,557.9124145508,535.7311401367,586.3933105469,NA,NA,NA,NA,2021-01-08,0.35700225829999965,4.423400878899997,NA,NA,青森県
JP-02,AOMORI,2021-02-01,690.9826049805,648.432434082,805.0506591797,16.3871994019,16.1198921204,22.706829071,108.0604553223,91.449432373,180.0563049316,562.5684814453,539.9827880859,591.8400878906,NA,NA,NA,NA,2021-01-08,0.3562030792999984,4.384460449300036,NA,NA,青森県
JP-02,AOMORI,2021-02-02,695.3354492188,652.3552856445,810.3751220703,16.7408485413,16.4655685425,23.2515487671,107.4623413086,90.7982559204,179.6924133301,567.2174682617,544.2485351562,597.0654296875,NA,NA,NA,NA,2021-01-08,0.35364913940000164,4.352844238300008,NA,NA,青森県
JP-02,AOMORI,2021-02-03,699.6475219727,656.2677612305,815.2037963867,17.0927829742,16.8100090027,23.7857780457,106.8643875122,90.1599731445,179.2361450195,571.8145141602,548.4874267578,601.8696289062,NA,NA,NA,NA,2021-01-08,0.3519344328999985,4.312072753899997,NA,NA,青森県
JP-02,AOMORI,2021-02-04,703.9371337891,660.188659668,819.9526977539,17.4422531128,17.1521263123,24.313583374,106.2559967041,89.5276870728,178.702911377,576.3970336914,552.7271118164,606.6703491211,NA,NA,NA,NA,2021-01-08,0.349470138600001,4.289611816399997,NA,NA,青森県
JP-02,AOMORI,2021-02-05,708.2810058594,664.1549072266,824.49609375,17.7893562317,17.4921531677,24.8318099976,105.6907196045,88.9423675537,178.1706390381,580.9525756836,556.9575195312,611.169921875,NA,NA,NA,NA,2021-01-08,0.34710311890000156,4.3438720702999944,NA,NA,青森県
JP-03,IWATE,2021-01-09,413.8052062988,411.3141174316,420.8317871094,25.1207351685,25.0759525299,26.1601715088,45.9550819397,45.1966590881,49.2592048645,340.5971374512,339.0882263184,342.8989868164,NA,NA,NA,NA,2021-01-08,0.12073516850000132,3.8052062987999875,NA,NA,岩手県
JP-03,IWATE,2021-01-10,417.4226074219,412.5244140625,431.3395996094,25.2464447021,25.1607284546,27.2383460999,45.8468971252,44.4090194702,52.128276825,343.2543945312,340.3655090332,347.8581237793,NA,NA,NA,NA,2021-01-08,0.12570953359999848,3.6174011231000236,NA,NA,岩手県
JP-03,IWATE,2021-01-11,420.8743591309,413.7627258301,441.2003173828,25.3765602112,25.2532863617,28.2408161163,46.0944671631,44.0317420959,55.1217689514,345.9592285156,341.8066101074,352.7359619141,NA,NA,NA,NA,2021-01-08,0.13011550910000125,3.451751709000007,NA,NA,岩手県
JP-03,IWATE,2021-01-12,424.181640625,415.0733337402,450.1445007324,25.5096282959,25.3528747559,29.1634216309,46.426399231,43.7873840332,57.9755020142,348.7106628418,343.4040222168,357.3138122559,NA,NA,NA,NA,2021-01-08,0.13306808469999964,3.307281494099982,NA,NA,岩手県
JP-03,IWATE,2021-01-13,427.354095459,416.4426269531,458.4920959473,25.6454925537,25.4576911926,30.0241756439,46.7222976685,43.5578613281,60.5791244507,351.4794616699,345.1088562012,361.8361206055,NA,NA,NA,NA,2021-01-08,0.135864257799998,3.172454834000007,NA,NA,岩手県
JP-03,IWATE,2021-01-14,430.418762207,417.8887634277,466.2019958496,25.7831935883,25.5671291351,30.8236141205,46.9353370667,43.2963104248,62.8784370422,354.272644043,346.9280395508,366.2270812988,NA,NA,NA,NA,2021-01-08,0.13770103460000271,3.064666747999979,NA,NA,岩手県
JP-03,IWATE,2021-01-15,433.4485778809,419.4510498047,473.2437133789,25.9222259521,25.6812801361,31.5588264465,47.0862083435,43.0183563232,64.9011688232,357.0765380859,348.8441772461,370.3113098145,NA,NA,NA,NA,2021-01-08,0.1390323637999984,3.029815673900032,NA,NA,岩手県
JP-03,IWATE,2021-01-16,436.283782959,420.9915771484,479.4289855957,26.0625648499,25.7987575531,32.2402839661,47.1067657471,42.6600074768,66.5635070801,359.8854064941,350.8339233398,374.1371154785,NA,NA,NA,NA,2021-01-08,0.14033889779999953,2.835205078099989,NA,NA,岩手県
JP-03,IWATE,2021-01-17,439.0414733887,422.5749206543,485.0267944336,26.2036800385,25.9187965393,32.8740577698,47.0326499939,42.2524223328,67.9211883545,362.6848754883,352.8781433105,377.7226867676,NA,NA,NA,NA,2021-01-08,0.1411151886000006,2.7576904297000056,NA,NA,岩手県
JP-03,IWATE,2021-01-18,441.7302856445,424.2027587891,490.2367858887,26.3455257416,26.0412635803,33.4674987793,46.8848152161,41.8135299683,69.0200805664,365.4724121094,354.9689941406,381.2250366211,NA,NA,NA,NA,2021-01-08,0.14184570309999955,2.6888122557999736,NA,NA,岩手県
JP-03,IWATE,2021-01-19,444.3616333008,425.8829345703,495.0662841797,26.4871349335,26.1653747559,34.0216407776,46.6765556335,41.3529815674,69.888458252,368.2561645508,357.1132507324,384.6342163086,NA,NA,NA,NA,2021-01-08,0.14160919189999888,2.631347656300022,NA,NA,岩手県
JP-03,IWATE,2021-01-20,446.9346618652,427.5948791504,499.5468444824,26.6286697388,26.2909927368,34.5403823853,46.4222412109,40.8809585571,70.5581054688,371.0135803223,359.2799682617,387.9248962402,NA,NA,NA,NA,2021-01-08,0.14153480530000095,2.5730285643999764,NA,NA,岩手県
JP-03,IWATE,2021-01-21,449.4647827148,429.3467407227,503.7229919434,26.769613266,26.4172954559,35.027130127,46.1281318665,40.4008865356,71.0493545532,373.7594299316,361.4791564941,391.1242370605,NA,NA,NA,NA,2021-01-08,0.14094352720000103,2.530120849599996,NA,NA,岩手県
JP-03,IWATE,2021-01-22,452.0003051758,431.1587219238,507.7702941895,26.9099121094,26.5438346863,35.4870796204,45.8280334473,39.9403152466,71.4270477295,376.4862976074,363.6978759766,394.2817687988,NA,NA,NA,NA,2021-01-08,0.1402988434000001,2.5355224610000278,NA,NA,岩手県
JP-03,IWATE,2021-01-23,454.4064941406,432.955291748,511.316192627,27.0497646332,26.6714839935,35.9174728394,45.4698104858,39.4509506226,71.6150283813,379.1929626465,365.9385375977,397.2940673828,NA,NA,NA,NA,2021-01-08,0.13985252379999835,2.4061889647999806,NA,NA,岩手県
JP-03,IWATE,2021-01-24,456.7729492188,434.7687683105,514.6058349609,27.1889839172,26.7997894287,36.3216400146,45.0785675049,38.9528617859,71.6617965698,381.8727722168,368.189453125,400.1836853027,NA,NA,NA,NA,2021-01-08,0.13921928400000283,2.3664550782000333,NA,NA,岩手県
JP-03,IWATE,2021-01-25,459.1080322266,436.6036682129,517.6904296875,27.3276863098,26.9287643433,36.7023696899,44.6698913574,38.4578552246,71.6013259888,384.526184082,370.4475097656,402.9807128906,NA,NA,NA,NA,2021-01-08,0.13870239259999906,2.3350830077999944,NA,NA,岩手県
JP-03,IWATE,2021-01-26,461.4181213379,438.4645690918,520.6978759766,27.4651813507,27.0573005676,37.0647315979,44.2496948242,37.9699020386,71.4553146362,387.1636352539,372.7180480957,405.8068847656,NA,NA,NA,NA,2021-01-08,0.1374950408999993,2.3100891112999875,NA,NA,岩手県
JP-03,IWATE,2021-01-27,463.6991577148,440.3359375,523.5268554688,27.6017341614,27.1857299805,37.4075469971,43.8272857666,37.4944915771,71.2412567139,389.7658996582,374.9794311523,408.5284729004,NA,NA,NA,NA,2021-01-08,0.13655281069999958,2.2810363768999764,NA,NA,岩手県
JP-03,IWATE,2021-01-28,465.9624633789,442.2262268066,526.3236694336,27.737039566,27.3133811951,37.7360534668,43.4023513794,37.030620575,70.9700698853,392.3490600586,377.2432250977,411.2850036621,NA,NA,NA,NA,2021-01-08,0.1353054046000004,2.2633056641000167,NA,NA,岩手県
JP-03,IWATE,2021-01-29,468.2485351562,444.1555786133,529.0543212891,27.871099472,27.4406337738,38.0469741821,43.0010108948,36.5983581543,70.6856384277,394.9076843262,379.5053100586,413.9489746094,NA,NA,NA,NA,2021-01-08,0.13405990600000095,2.2860717772999806,NA,NA,岩手県
JP-03,IWATE,2021-01-30,470.4340820312,446.0575256348,531.548828125,28.0042705536,27.5674438477,38.3454017639,42.5731315613,36.1542510986,70.3144607544,397.4415283203,381.7609863281,416.6072692871,NA,NA,NA,NA,2021-01-08,0.13317108160000046,2.185546875,NA,NA,岩手県
JP-03,IWATE,2021-01-31,472.5978088379,447.9573669434,534.0040893555,28.1364688873,27.6937618256,38.6321525574,42.1374130249,35.7131462097,69.8915557861,399.9460754395,384.0049438477,419.2540283203,NA,NA,NA,NA,2021-01-08,0.1321983336999999,2.1637268067000264,NA,NA,岩手県
JP-03,IWATE,2021-02-01,474.7460021973,449.8606567383,536.4173583984,28.2678642273,27.8196296692,38.9083251953,41.704914093,35.2832984924,69.438949585,402.4228210449,386.2366638184,421.8784179688,NA,NA,NA,NA,2021-01-08,0.13139533999999742,2.148193359400011,NA,NA,岩手県
JP-03,IWATE,2021-02-02,476.8821105957,451.7740783691,538.6991577148,28.3977909088,27.94439888,39.1719551086,41.2775421143,34.864982605,68.9607467651,404.8826293945,388.4657897949,424.4107666016,NA,NA,NA,NA,2021-01-08,0.12992668150000242,2.1361083983999833,NA,NA,岩手県
JP-03,IWATE,2021-02-03,479.0017089844,453.6871337891,540.9490966797,28.5266437531,28.0684986115,39.4259910583,40.8620185852,34.4634742737,68.474647522,407.3082580566,390.6749572754,426.9143371582,NA,NA,NA,NA,2021-01-08,0.128852844299999,2.1195983887000125,NA,NA,岩手県
JP-03,IWATE,2021-02-04,481.1131286621,455.6082458496,543.104309082,28.6541156769,28.1916294098,39.6691474915,40.4553565979,34.075138092,67.9765701294,409.7153625488,392.8778991699,429.3416442871,NA,NA,NA,NA,2021-01-08,0.12747192379999817,2.1114196776999847,NA,NA,岩手県
JP-03,IWATE,2021-02-05,483.2541503906,457.5540771484,545.3521728516,28.78033638,28.3137454987,39.9050216675,40.0803871155,33.7190246582,67.5110244751,412.0995178223,395.068359375,431.7801818848,NA,NA,NA,NA,2021-01-08,0.1262207031000031,2.141021728499993,NA,NA,岩手県
JP-04,MIYAGI,2021-01-09,2532.8737792969,2515.5549316406,2578.1745605469,16.2555732727,16.2281780243,16.9124107361,400.3213500977,393.7372436523,429.0766601562,2098.1203613281,2088.9128417969,2110.76953125,NA,NA,NA,NA,2021-01-08,0.2555732727000013,76.87377929690001,NA,NA,宮城県
JP-04,MIYAGI,2021-01-10,2591.9345703125,2558.0190429688,2682.3186035156,16.5877017975,16.534286499,17.8663024902,430.6053466797,417.1552734375,489.4977111816,2127.6884765625,2109.9545898438,2152.1313476562,NA,NA,NA,NA,2021-01-08,0.3321285247999981,59.06079101559999,NA,NA,宮城県
JP-04,MIYAGI,2021-01-11,2637.6721191406,2588.9074707031,2769.1958007812,16.940952301,16.8627090454,18.8111190796,447.6742858887,427.7346191406,535.1563720703,2159.3210449219,2133.6604003906,2194.8654785156,NA,NA,NA,NA,2021-01-08,0.3532505035,45.73754882809999,NA,NA,宮城県
JP-04,MIYAGI,2021-01-12,2685.8688964844,2622.6242675781,2857.5783691406,17.2974433899,17.1955509186,19.7298736572,462.8157348633,436.6528320312,577.7424316406,2191.9858398438,2158.943359375,2237.9072265625,NA,NA,NA,NA,2021-01-08,0.35649108890000036,48.19677734380002,NA,NA,宮城県
JP-04,MIYAGI,2021-01-13,2730.8703613281,2654.3974609375,2939.1733398438,17.6665477753,17.5422515869,20.6337184906,474.4674072266,442.5141601562,614.9009399414,2225.642578125,2185.720703125,2281,NA,NA,NA,NA,2021-01-08,0.3691043854,45.00146484369998,NA,NA,宮城県
JP-04,MIYAGI,2021-01-14,2778.7248535156,2689.3552246094,3022.7468261719,18.0425739288,17.8969116211,21.5193023682,486.8589172363,449.3110656738,651.8507080078,2260.2631835938,2213.9045410156,2324.5046386719,NA,NA,NA,NA,2021-01-08,0.3760261534999998,47.8544921875,NA,NA,宮城県
