japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-02,AOMORI,2021-02-05,742.4378662109,738.6792602539,767.1302490234,13.3565912247,13.1984157562,14.7389879227,56.0147438049,55.246547699,61.2645645142,670.6655883789,668.2362670898,687.9105834961,,,,,2021-02-03,0.18149852760000051,5.7333984375,,,青森県
JP-02,AOMORI,2021-02-06,747.7339477539,742.3775024414,783.0397949219,13.5432167053,13.3142986298,15.5423192978,56.83385849,55.722618103,64.4238357544,675.1634521484,671.6741943359,699.8157958984,,,,,2021-02-03,0.18662548060000006,5.2960815430000139,,,青森県
JP-02,AOMORI,2021-02-07,751.9275512695,745.2295532227,796.5842895508,13.7326231003,13.4378957748,16.3057727814,56.7653923035,55.3600234985,66.3654937744,679.6674804688,675.2088012695,711.0635375977,,,,,2021-02-03,0.18940639499999889,4.1936035155999889,,,青森県
JP-02,AOMORI,2021-02-08,755.4743652344,747.6492919922,808.2094116211,13.9216709137,13.5656147003,17.0276622772,56.099521637,54.4493942261,67.3689041138,684.1598510742,678.8138427734,721.5676269531,,,,,2021-02-03,0.18904781340000021,3.546813964900025,,,青森県
JP-02,AOMORI,2021-02-09,759.4539794922,750.4856567383,819.8088989258,14.1179285049,13.704574585,17.7230129242,55.4260597229,53.5650177002,68.1425247192,688.6317749023,682.4737548828,731.5871582031,,,,,2021-02-03,0.19625759120000019,3.9796142577999944,,,青森県
JP-02,AOMORI,2021-02-10,765.0065917969,754.6625366211,833.1184692383,14.3206481934,13.8536062241,18.3937568665,55.6800193787,53.6030235291,69.8796463013,693.0853271484,686.1835327148,741.1185913086,,,,,2021-02-03,0.20271968850000022,5.5526123047000056,,,青森県
JP-02,AOMORI,2021-02-11,770.4697265625,758.936706543,845.5739135742,14.5031270981,13.986571312,19.0076389313,56.1327667236,53.8506813049,71.739730835,697.5834960938,689.9991455078,750.2645263672,,,,,2021-02-03,0.18247890469999994,5.4631347655999889,,,青森県
JP-02,AOMORI,2021-02-12,776.2367553711,763.7153930664,857.8148803711,14.6899862289,14.127120018,19.5998973846,57.1565361023,54.6593170166,74.2426528931,702.1157226562,693.9055786133,759.1831665039,,,,,2021-02-03,0.18685913080000027,5.7670288086000028,,,青森県
JP-02,AOMORI,2021-02-13,780.744140625,767.6435546875,867.4751586914,14.8832159042,14.2767810822,20.1744155884,57.4590568542,54.7912483215,75.7170562744,706.623840332,697.8387451172,767.7138671875,,,,,2021-02-03,0.19322967529999957,4.5073852538999972,,,青森県
JP-02,AOMORI,2021-02-14,784.9700317383,771.2255249023,876.5947265625,15.0774202347,14.4301452637,20.7271347046,57.181350708,54.3863296509,76.3202362061,711.1102905273,701.7970581055,775.9603881836,,,,,2021-02-03,0.19420433049999986,4.2258911133000083,,,青森県
JP-02,AOMORI,2021-02-15,789.5493164062,775.0690917969,886.0296020508,15.2706098557,14.585067749,21.257144928,57.0464248657,54.1327362061,77.0115356445,715.5585327148,705.759765625,783.914855957,,,,,2021-02-03,0.19318962100000014,4.5792846678999695,,,青森県
JP-02,AOMORI,2021-02-16,792.9573364258,778.1007080078,893.0526123047,15.4641866684,14.7426052094,21.7670154572,56.1904029846,53.2102966309,76.6225662231,719.9521484375,709.7059326172,791.4892578125,,,,,2021-02-03,0.19357681269999993,3.4080200196000305,,,青森県
JP-02,AOMORI,2021-02-17,796.0510253906,780.7967529297,899.5216064453,15.6544418335,14.8991088867,22.2548313141,54.9414024353,51.9310874939,75.5966110229,724.2629394531,713.604675293,798.8125610352,,,,,2021-02-03,0.19025516509999996,3.0936889647999806,,,青森県
JP-02,AOMORI,2021-02-18,799.2221679688,783.5142822266,905.932800293,15.8400115967,15.0529632568,22.7194080353,53.7236938477,50.694984436,74.5181427002,728.4716186523,717.4312744141,805.8007202148,,,,,2021-02-03,0.18556976320000018,3.1711425782000333,,,青森県
JP-02,AOMORI,2021-02-19,802.3537597656,786.2379150391,911.9483032227,16.0211238861,15.2043190002,23.1612739563,52.5616950989,49.5234184265,73.430229187,732.5935668945,721.200378418,812.4405517578,,,,,2021-02-03,0.18111228939999968,3.1315917967999667,,,青森県
JP-02,AOMORI,2021-02-20,805.7001953125,789.1170654297,918.1196289062,16.1978263855,15.3531217575,23.5822410583,51.5130348206,48.4691047668,72.4272384644,736.6992797852,724.9774780273,818.8708496094,,,,,2021-02-03,0.17670249940000105,3.3464355469000111,,,青森県
JP-02,AOMORI,2021-02-21,808.1994628906,791.4838256836,922.41015625,16.3711338043,15.5001430511,23.9842853546,50.0821800232,47.0646438599,70.8175888062,740.7052612305,728.6792602539,824.9625244141,,,,,2021-02-03,0.17330741880000033,2.4992675780999889,,,青森県
JP-02,AOMORI,2021-02-22,810.473449707,793.6602172852,926.147277832,16.5394458771,15.6437883377,24.366230011,48.5180740356,45.543964386,68.954788208,744.6037597656,732.2968139648,830.7392578125,,,,,2021-02-03,0.16831207279999916,2.2739868163999972,,,青森県
JP-02,AOMORI,2021-02-23,813.4703369141,796.2525024414,931.3838500977,16.7104701996,15.7910737991,24.7444896698,47.3116645813,44.3666648865,67.5552749634,748.469909668,735.895324707,836.5458374023,,,,,2021-02-03,0.17102432249999922,2.9968872071000305,,,青森県
JP-02,AOMORI,2021-02-24,816.3045043945,798.7552490234,936.0986328125,16.8849239349,15.9426908493,25.1169052124,46.0792961121,43.1714706421,66.0699234009,752.2557983398,739.4320678711,842.0740356445,,,,,2021-02-03,0.17445373530000197,2.8341674803999695,,,青森県
JP-02,AOMORI,2021-02-25,819.1104125977,801.330078125,940.407043457,17.0368671417,16.0742225647,25.4447746277,45.0327110291,42.1562347412,64.8067855835,755.9553833008,742.9012451172,847.2933959961,,,,,2021-02-03,0.15194320679999862,2.8059082032000333,,,青森県
JP-02,AOMORI,2021-02-26,821.9992675781,804.0451660156,944.7116699219,17.1948852539,16.2122211456,25.7749061584,44.1851196289,41.3317947388,63.8004760742,759.5985717773,746.3239135742,852.4263916016,,,,,2021-02-03,0.15801811220000062,2.8888549803999695,,,青森県
JP-02,AOMORI,2021-02-27,824.7696533203,806.5860595703,948.8712158203,17.3580665588,16.3559932709,26.1050186157,43.20835495,40.3907928467,62.5782241821,763.1445922852,749.6639404297,857.3602905273,,,,,2021-02-03,0.16318130490000016,2.7703857422000056,,,青森県
JP-02,AOMORI,2021-02-28,827.8469848633,809.2849731445,953.8224487305,17.5006198883,16.4813194275,26.3994483948,42.4622612,39.6695823669,61.670715332,766.6037597656,752.9304199219,862.3141479492,,,,,2021-02-03,0.1425533295000001,3.0773315430000139,,,青森県
JP-02,AOMORI,2021-03-01,831.0525512695,810.1929931641,960.3320922852,17.6438484192,16.5628738403,26.7045269012,42.1133117676,39.2139549255,61.3670768738,769.9671020508,754.2125244141,868.6797485352,,,,,2021-02-03,0.1432285309000001,3.2055664061999778,,,青森県
JP-02,AOMORI,2021-03-02,833.155456543,808.6840820312,965.8321533203,17.7875862122,16.6067752838,27.0151252747,41.2182807922,38.1668319702,60.2795295715,773.2233276367,753.7739868164,876.0328979492,,,,,2021-02-03,0.14373779299999967,2.1029052735000278,,,青森県
JP-02,AOMORI,2021-03-03,834.8321533203,805.2379150391,971.9783325195,17.9297008514,16.6163959503,27.3299808502,39.9508781433,36.7163200378,58.6553459167,776.3358154297,751.8176879883,884.3248291016,,,,,2021-02-03,0.142114639199999,1.6766967772999806,,,青森県
JP-03,IWATE,2021-02-04,511.3780822754,509.8638000488,520.7632446289,28.0826339722,28,29.6135559082,24.0867385864,23.9092750549,25.2836437225,455.8319091797,454.9632568359,461.8898925781,,,,,2021-02-03,0.082633972200000017,6.3780822754000042,,,岩手県
JP-03,IWATE,2021-02-05,516.100769043,513.2935180664,534.0872192383,28.1883888245,28,31.1085166931,27.4145545959,27.0258235931,30.022190094,457.9187316895,456.260925293,469.506072998,,,,,2021-02-03,0.1057548522999987,4.72268676760001,,,岩手県
JP-03,IWATE,2021-02-06,519.6406860352,515.7379150391,545.3427734375,28.3103179932,28,32.4941940308,29.2025203705,28.6072750092,33.1838417053,460.2250061035,457.8473815918,476.8428344727,,,,,2021-02-03,0.12192916870000303,3.5399169922000056,,,岩手県
JP-03,IWATE,2021-02-07,522.4106445312,517.5587158203,555.0720214844,28.4407711029,28,33.7772369385,29.9322566986,29.1565246582,35.1210632324,462.6073913574,459.5739440918,483.8649597168,,,,,2021-02-03,0.13045310969999946,2.7699584959999584,,,岩手県
JP-03,IWATE,2021-02-08,524.5567016602,518.9214477539,563.408996582,28.5750160217,28,34.9639396667,29.98138237,29.0583724976,36.1700630188,465.0295715332,461.3985900879,490.5926513672,,,,,2021-02-03,0.13424491880000033,2.1460571290000416,,,岩手県
JP-03,IWATE,2021-02-09,526.6503295898,520.2496337891,571.1897583008,28.715385437,28,36.0649375916,29.6491584778,28.6104202271,36.6384735107,467.4527587891,463.2765808105,496.9532165527,,,,,2021-02-03,0.1403694152999968,2.0936279295999611,,,岩手県
JP-03,IWATE,2021-02-10,528.7465209961,521.5827026367,578.5266113281,28.8596038818,28,37.0856399536,29.1180114746,27.9905357361,36.734375,469.857635498,465.1842346191,502.9411315918,,,,,2021-02-03,0.1442184447999999,2.0961914063000222,,,岩手県
JP-03,IWATE,2021-02-11,530.5706176758,522.7495727539,585.0938720703,28.9890537262,28,38.0138320923,28.4378929138,27.2453174591,36.5292396545,472.2158203125,467.0893554688,508.6719665527,,,,,2021-02-03,0.1294498444000034,1.8240966797000056,,,岩手県
JP-03,IWATE,2021-02-12,532.1798095703,523.8422241211,590.7791137695,29.1169891357,28.0035686493,38.8691101074,27.7484493256,26.5055122375,36.2101631165,474.5087890625,468.9688110352,514.0051879883,,,,,2021-02-03,0.12793540949999738,1.6091918944999861,,,岩手県
JP-03,IWATE,2021-02-13,533.2994384766,524.5918579102,595.30859375,29.2441444397,28.055311203,39.65965271,26.8327903748,25.5619602203,35.5075950623,476.653137207,470.737487793,518.9029541016,,,,,2021-02-03,0.12715530400000219,1.1196289063000222,,,岩手県
JP-03,IWATE,2021-02-14,534.264831543,525.1882324219,599.2890014648,29.3671836853,28.1094608307,40.385559082,25.7275314331,24.4494838715,34.4679527283,478.7117614746,472.4533081055,523.4092407227,,,,,2021-02-03,0.12303924559999757,0.96539306639999722,,,岩手県
JP-03,IWATE,2021-02-15,535.169921875,525.7399902344,602.885559082,29.4853191376,28.1646938324,41.0521011353,24.5990772247,23.3257808685,33.3191108704,480.6741027832,474.103515625,527.5693969727,,,,,2021-02-03,0.11813545230000244,0.90509033199998612,,,岩手県
JP-03,IWATE,2021-02-16,536.1123046875,526.3385620117,606.2768554688,29.5982608795,28.2202835083,41.6641845703,23.5564212799,22.2928256989,32.2193527222,482.5454711914,475.6900634766,531.4252929688,,,,,2021-02-03,0.1129417418999985,0.9423828125,,,岩手県
JP-03,IWATE,2021-02-17,537.0216064453,526.9467163086,609.3115234375,29.7063159943,28.2759742737,42.2254562378,22.5711631775,21.3221588135,31.140039444,484.3414916992,477.2258911133,534.9813842773,,,,,2021-02-03,0.10805511479999907,0.90930175779999445,,,岩手県
JP-03,IWATE,2021-02-18,537.8999023438,527.5588378906,612.04296875,29.8096733093,28.3315353394,42.7404747009,21.6364173889,20.4060974121,30.0808105469,486.0629882812,478.7105102539,538.268737793,,,,,2021-02-03,0.10335731500000023,0.87829589850002776,,,岩手県
JP-03,IWATE,2021-02-19,538.8226928711,528.2244262695,614.6715087891,29.9085216522,28.3868160248,43.214466095,20.7983951569,19.5871334076,29.1150531769,487.7127380371,480.1441040039,541.3439331055,,,,,2021-02-03,0.098848342900002,0.92279052729998057,,,岩手県
JP-03,IWATE,2021-02-20,539.8570556641,528.9915771484,617.3529663086,30.0034275055,28.4420375824,43.6524200439,20.0430011749,18.8509540558,28.2312526703,489.3520812988,481.585357666,544.3182983398,,,,,2021-02-03,0.094905853299998455,1.0343627930000139,,,岩手県
JP-03,IWATE,2021-02-21,540.717590332,529.6898193359,619.4863891602,30.0950546265,28.4973621368,44.0560913086,19.2883529663,18.119682312,27.317937851,490.9263000488,482.9783935547,547.0756835938,,,,,2021-02-03,0.091627121000001921,0.86053466789996946,,,岩手県
JP-03,IWATE,2021-02-22,541.4493408203,530.3196411133,621.1403198242,30.1833019257,28.5522613525,44.4256057739,18.5003585815,17.3607463837,26.3287639618,492.4527893066,484.3388061523,549.5820922852,,,,,2021-02-03,0.088247299199998963,0.73175048830000833,,,岩手県
JP-03,IWATE,2021-02-23,542.2940063477,530.9927978516,622.973815918,30.2713603973,28.6096935272,44.7720794678,17.7527084351,16.6430034637,25.3743839264,493.9387207031,485.6724853516,551.9678955078,,,,,2021-02-03,0.088058471600000132,0.844665527400025,,,岩手県
JP-03,IWATE,2021-02-24,543.0943603516,531.6313476562,624.6884765625,30.3590145111,28.6691188812,45.0986061096,17.0088386536,15.9316854477,24.4063262939,495.3679199219,486.9613952637,554.2451782227,,,,,2021-02-03,0.087654113799999323,0.80035400389999722,,,岩手県
JP-03,IWATE,2021-02-25,543.8776245117,532.290222168,626.2947998047,30.4357757568,28.7205066681,45.3913536072,16.345407486,15.298242569,23.5373210907,496.7411804199,488.2066650391,556.4292602539,,,,,2021-02-03,0.076761245699998426,0.783264160099975,,,岩手県
JP-03,IWATE,2021-02-26,544.6647338867,532.9818725586,627.8194580078,30.513425827,28.7746734619,45.6694526672,15.7526264191,14.7329912186,22.7561759949,498.0704956055,489.417388916,558.5223388672,,,,,2021-02-03,0.0776500702000007,0.787109375,,,岩手県
JP-03,IWATE,2021-02-27,545.4158325195,533.6228637695,629.2150878906,30.5914535522,28.8308963776,45.930973053,15.146692276,14.1571788788,21.9427165985,499.341796875,490.579498291,560.4439697266,,,,,2021-02-03,0.0780277252000019,0.75109863279999445,,,岩手県
JP-03,IWATE,2021-02-28,546.2125244141,534.2806396484,630.6740722656,30.6599693298,28.8798236847,46.1642189026,14.6027412415,13.6408700943,21.2083683014,500.561340332,491.6986999512,562.2578125,,,,,2021-02-03,0.068515777599998273,0.79669189460003054,,,岩手県
JP-03,IWATE,2021-03-01,547.0397949219,533.637512207,633.2047119141,30.7271652222,28.8495731354,46.412727356,14.1739187241,13.1966581345,20.6492195129,501.7359619141,491.5302429199,565.0562744141,,,,,2021-02-03,0.0671958924000009,0.82727050779999445,,,岩手県
JP-03,IWATE,2021-03-02,547.6233520508,531.7139892578,636.1486816406,30.7935218811,28.7530517578,46.6737365723,13.6914196014,12.676325798,20.0168457031,502.8415527344,490.2413330078,568.6549072266,,,,,2021-02-03,0.066356658899998422,0.58355712889999722,,,岩手県
JP-03,IWATE,2021-03-03,548.1446533203,528.7503662109,639.7733154297,30.8583621979,28.6003818512,46.9422492981,13.1791467667,12.1105146408,19.3422603607,503.8892211914,488.0088500977,572.8980712891,,,,,2021-02-03,0.064840316800001574,0.52130126949998612,,,岩手県
JP-04,MIYAGI,2021-02-04,3464.1711425781,3455.97265625,3521.291015625,22.0878791809,22,23.2845058441,273.5842285156,271.6531677246,286.855682373,3167.650390625,3161.5966796875,3210.1501464844,,,,,2021-02-03,0.087879180899999909,28.171142578099989,,,宮城県
JP-04,MIYAGI,2021-02-05,3476.9052734375,3461.404296875,3584.8059082031,22.1740188599,22,24.457408905,261.967956543,258.4542236328,286.112701416,3191.9606933594,3180.3732910156,3273.1591796875,,,,,2021-02-03,0.086139678999998637,12.734130859400011,,,宮城県
JP-04,MIYAGI,2021-02-06,3491.8571777344,3469.7619628906,3645.5886230469,22.2577438354,22,25.529209137,253.5741577148,248.7229614258,286.9195556641,3215.1040039062,3198.4604492188,3331.7700195312,,,,,2021-02-03,0.083724975500000909,14.951904296900011,,,宮城県
JP-04,MIYAGI,2021-02-07,3505.4931640625,3477.54296875,3700.1064453125,22.3394012451,22,26.5089817047,244.9143981934,238.9671173096,285.796875,3237.4313964844,3216.1577148438,3386.4924316406,,,,,2021-02-03,0.081657409700000017,13.635986328099989,,,宮城県
JP-04,MIYAGI,2021-02-08,3519.8732910156,3486.6564941406,3751.8466796875,22.4185523987,22,27.4060974121,237.6722869873,230.799911499,284.9480285645,3259.0588378906,3233.5541992188,3438.2351074219,,,,,2021-02-03,0.079151153600001578,14.380126953099989,,,宮城県
JP-04,MIYAGI,2021-02-09,3534.99609375,3496.9838867188,3800.654296875,22.5022792816,22,28.2341270447,231.6581420898,223.9934997559,284.4017944336,3280.0952148438,3250.7182617188,3486.6520996094,,,,,2021-02-03,0.083726882899998856,15.122802734400011,,,宮城県
JP-04,MIYAGI,2021-02-10,3550.296875,3507.8874511719,3846.4440917969,22.5899143219,22,29.0001354218,226.1143798828,217.7841491699,283.4505310059,3300.6931152344,3267.7727050781,3532.2473144531,,,,,2021-02-03,0.087635040300000355,15.30078125,,,宮城県
JP-04,MIYAGI,2021-02-11,3567.7663574219,3521.2197265625,3891.9533691406,22.66223526,22,29.6846408844,223.1523895264,214.1766815186,284.9296569824,3320.77734375,3284.6145019531,3574.9580078125,,,,,2021-02-03,0.072320938099998955,17.469482421900011,,,宮城県
JP-04,MIYAGI,2021-02-12,3583.412109375,3533.396484375,3931.9829101562,22.7353248596,22,30.313873291,219.1349945068,209.6533966064,284.381439209,3340.5832519531,3301.4482421875,3615.2687988281,,,,,2021-02-03,0.073089599599999389,15.645751953099989,,,宮城県
JP-04,MIYAGI,2021-02-13,3596.0073242188,3543.0163574219,3966.3637695312,22.8092422485,22,30.8967933655,212.8797302246,203.0855102539,280.2940979004,3359.6120605469,3317.7587890625,3653.6350097656,,,,,2021-02-03,0.073917388899999992,12.595214843800022,,,宮城県
JP-04,MIYAGI,2021-02-14,3611.2722167969,3555.2583007812,4002.4362792969,22.8809719086,22,31.4310646057,209.4497680664,199.2968292236,279.3449401855,3378.0678710938,3333.7290039062,3689.7023925781,,,,,2021-02-03,0.071729660100000814,15.264892578099989,,,宮城県
JP-04,MIYAGI,2021-02-15,3622.5017089844,3564.1472167969,4030.7465820312,22.9522399902,22,31.9235153198,202.8030090332,192.5212249756,273.5866088867,3396.111328125,3349.4799804688,3723.7761230469,,,,,2021-02-03,0.071268081599999533,11.2294921875,,,宮城県
JP-04,MIYAGI,2021-02-16,3633.0529785156,3572.5205078125,4056.90625,23.0211620331,22,32.3767242432,195.8105926514,185.4919128418,266.8631286621,3413.6198730469,3364.8852539062,3756.2529296875,,,,,2021-02-03,0.068922042900002367,10.551269531199978,,,宮城県
JP-04,MIYAGI,2021-02-17,3644.9406738281,3582.2890625,4083.6674804688,23.0875301361,22,32.7935600281,190.6403198242,180.2509307861,262.1984558105,3430.5285644531,3379.857421875,3787.0356445312,,,,,2021-02-03,0.066368102999998513,11.8876953125,,,宮城県
JP-04,MIYAGI,2021-02-18,3655.9450683594,3591.4897460938,4107.8481445312,23.1519680023,22.0011749268,33.17786026,185.1453399658,174.754989624,256.7296447754,3447.0124511719,3394.5544433594,3816.3908691406,,,,,2021-02-03,0.0644378661999987,11.004394531300022,,,宮城県
