japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-03,IWATE,2021-02-11,518.7461547852,516,531.0621337891,29.2149219513,29.0746498108,32.2802467346,21.2907676697,20.8798599243,21.9835014343,467.3854064941,464.9005126953,475.7084350586,,,,,2021-02-09,0.10709953309999776,1.3580932618000361,,,岩手県
JP-03,IWATE,2021-02-12,520.1166992188,516,537.7523193359,29.3211650848,29.1203670502,33.7114181519,20.9380664825,20.3620853424,21.908531189,468.9898071289,465.4334411621,480.9251403809,,,,,2021-02-09,0.10624313350000136,1.3705444336000028,,,岩手県
JP-03,IWATE,2021-02-13,521.4514770508,516,543.8607177734,29.4269752502,29.1712665558,35.0204124451,20.6000061035,19.881111145,21.8093986511,470.5640258789,466.0357971191,485.7432861328,,,,,2021-02-09,0.10581016540000121,1.3347778319999861,,,岩手県
JP-03,IWATE,2021-02-14,522.8119506836,516.1489257812,549.4987792969,29.5321884155,29.2265663147,36.2179031372,20.3005828857,19.4570236206,21.7157783508,472.1097412109,466.6995849609,490.1819152832,,,,,2021-02-09,0.1052131652999968,1.3604736327999944,,,岩手県
JP-03,IWATE,2021-02-15,524.2588500977,516.6187744141,554.7958984375,29.6368198395,29.2857513428,37.3143196106,20.0795822144,19.124792099,21.6758804321,473.6366882324,467.4258728027,494.2877197266,,,,,2021-02-09,0.10463142400000081,1.4468994141000167,,,岩手県
JP-03,IWATE,2021-02-16,525.6520996094,517.133605957,559.6019287109,29.7414951324,29.3490924835,38.3198699951,19.8688831329,18.8167572021,21.621219635,475.1461181641,468.2080078125,498.0914611816,,,,,2021-02-09,0.10467529290000144,1.3932495116999917,,,岩手県
JP-03,IWATE,2021-02-17,527.1272583008,517.8051757812,564.1707763672,29.8461437225,29.4161376953,39.243434906,19.7173404694,18.5772743225,21.6090831757,476.6398010254,469.0408935547,501.635559082,,,,,2021-02-09,0.10464859009999827,1.4751586913999972,,,岩手県
JP-03,IWATE,2021-02-18,528.6267089844,518.575012207,568.4514160156,29.9508361816,29.4865760803,40.0929527283,19.6047649384,18.385263443,21.6211090088,478.1273803711,469.9277038574,504.960144043,,,,,2021-02-09,0.10469245910000069,1.4994506836000028,,,岩手県
JP-03,IWATE,2021-02-19,530.0390625,519.3365478516,572.3254394531,30.0556983948,29.5602416992,40.8760185242,19.4638328552,18.1762638092,21.5858592987,479.6060180664,470.8598327637,508.0921325684,,,,,2021-02-09,0.10486221320000055,1.4123535155999889,,,岩手県
JP-03,IWATE,2021-02-20,531.5463256836,520.2405395508,576.1101074219,30.1609535217,29.6370639801,41.5994758606,19.3770275116,18.0263366699,21.5966701508,481.0697631836,471.8262634277,511.0469970703,,,,,2021-02-09,0.10525512690000127,1.5072631836000028,,,岩手県
JP-03,IWATE,2021-02-21,532.9614868164,521.1204223633,579.5106811523,30.2663421631,29.7164993286,42.26820755,19.2549915314,17.8511295319,21.5550365448,482.5289611816,472.8323059082,513.8336791992,,,,,2021-02-09,0.1053886413999976,1.4151611327999944,,,岩手県
JP-03,IWATE,2021-02-22,534.0673217773,521.7786254883,582.2296142578,30.3721694946,29.7986030579,42.8872909546,18.943944931,17.5080013275,21.2882022858,483.9721679688,473.8625488281,516.4375610352,,,,,2021-02-09,0.10582733150000223,1.1058349608999833,,,岩手県
JP-03,IWATE,2021-02-23,535.2688598633,522.5529785156,585.0115356445,30.4766407013,29.8814144135,43.4605445862,18.6355285645,17.1744880676,21.0136318207,485.3847961426,474.8990478516,518.9072875977,,,,,2021-02-09,0.10447120669999777,1.2015380860000278,,,岩手県
JP-03,IWATE,2021-02-24,536.2908325195,523.2118530273,587.4039306641,30.5798301697,29.9647579193,43.993019104,18.2406711578,16.7679443359,20.6326503754,486.7711791992,475.9422607422,521.2788085938,,,,,2021-02-09,0.1031894684000001,1.0219726561999778,,,岩手県
JP-03,IWATE,2021-02-25,537.4010009766,523.9758300781,589.9127197266,30.681060791,30.0477619171,44.4884796143,17.8859291077,16.4043674469,20.2904338837,488.1232299805,476.9821472168,523.5884399414,,,,,2021-02-09,0.10123062130000093,1.1101684571000305,,,岩手県
JP-03,IWATE,2021-02-26,538.3961791992,524.6740722656,592.1365966797,30.7806587219,30.1306438446,44.9495429993,17.4984874725,16.0160884857,19.9036903381,489.4443359375,478.0184631348,525.8028564453,,,,,2021-02-09,0.099597930899999909,0.995178222599975,,,岩手県
JP-03,IWATE,2021-02-27,539.2967529297,525.3179321289,594.1176757812,30.8775253296,30.2122573853,45.3768119812,17.0585765839,15.5845623016,19.4496021271,490.741607666,479.0558776855,527.9140014648,,,,,2021-02-09,0.096866607700000884,0.90057373050001388,,,岩手県
JP-03,IWATE,2021-02-28,540.2705688477,526.0440673828,596.1458129883,30.9719829559,30.2927894592,45.7735214233,16.6642494202,15.1989192963,19.0406551361,492.0048522949,480.0820617676,529.9176635742,,,,,2021-02-09,0.094457626299998765,0.97381591800001388,,,岩手県
JP-03,IWATE,2021-03-01,541.1871337891,525.4545898438,599.1280517578,31.0643367767,30.2978038788,46.1686592102,16.2681465149,14.7773580551,18.6584510803,493.2461242676,479.9283752441,532.9235839844,,,,,2021-02-09,0.092353820799999653,0.91656494139999722,,,岩手県
JP-03,IWATE,2021-03-02,542.0914306641,523.7783813477,602.9942016602,31.1551933289,30.2389030457,46.5615959167,15.8832321167,14.3399562836,18.3105792999,494.4570922852,478.7620849609,536.7651977539,,,,,2021-02-09,0.090856552200001772,0.904296875,,,岩手県
JP-03,IWATE,2021-03-03,542.9843139648,521.1853637695,607.5753173828,31.244512558,30.1256198883,46.9504318237,15.5140361786,13.8974561691,17.9958400726,495.6392211914,476.7365112305,541.2875366211,,,,,2021-02-09,0.08931922909999912,0.89288330069996391,,,岩手県
JP-03,IWATE,2021-03-04,543.8624267578,517.8145751953,612.7246704102,31.3322906494,29.9658279419,47.3337593079,15.1592760086,13.4539470673,17.7073860168,496.793762207,473.9809570312,546.359375,,,,,2021-02-09,0.087778091400000591,0.87811279300001388,,,岩手県
JP-03,IWATE,2021-03-05,544.7279663086,516,618.3807373047,31.4185676575,29.7675037384,47.7120170593,14.8192987442,13.0144844055,17.4434356689,497.9215393066,470.6203918457,551.9176635742,,,,,2021-02-09,0.086277008099997943,0.86553955080000833,,,岩手県
JP-03,IWATE,2021-03-06,545.5783691406,516,624.4393310547,31.5033569336,29.5371189117,48.0843811035,14.4918432236,12.5806283951,17.1981735229,499.0238647461,466.7589416504,557.8689575195,,,,,2021-02-09,0.084789276100000421,0.85040283199998612,,,岩手県
JP-03,IWATE,2021-03-07,546.4912719727,516,630.9443969727,31.5870838165,29.2807025909,48.4509239197,14.2233228683,12.1950244904,17.0246620178,500.1008300781,462.4856567383,564.1325683594,,,,,2021-02-09,0.083726882900002408,0.91290283210003054,,,岩手県
JP-03,IWATE,2021-03-08,547.3452148438,516,636.8104858398,31.6702194214,29.055562973,48.7938041687,13.9574613571,11.8323926926,16.8346385956,501.1539001465,458.6968994141,569.8829956055,,,,,2021-02-09,0.083135604899997162,0.85394287110000278,,,岩手県
JP-03,IWATE,2021-03-09,548.2061157227,516,642.2240600586,31.7521743774,29,49.1143455505,13.7082357407,11.5020551682,16.6473617554,502.1851806641,455.345489502,575.1698608398,,,,,2021-02-09,0.081954956000000578,0.86090087889999722,,,岩手県
JP-04,MIYAGI,2021-02-10,3514.58984375,3503.2985839844,3549.8342285156,23.0813026428,23.0227718353,24.3567619324,194.6886138916,192.7095947266,197.967300415,3296.3713378906,3287.130859375,3326.9968261719,,,,,2021-02-09,0.081302642800000768,32.58984375,,,宮城県
JP-04,MIYAGI,2021-02-11,3519.1572265625,3497.8627929688,3585.8471679688,23.1586704254,23.0470905304,25.590877533,181.8509368896,178.3392333984,187.6617279053,3313.7495117188,3296.1005859375,3372.0869140625,,,,,2021-02-09,0.077367782599999657,4.5673828125,,,宮城県
JP-04,MIYAGI,2021-02-12,3523.8771972656,3493.6989746094,3618.3984375,23.2310371399,23.0713729858,26.7108039856,170.2473907471,165.5575714111,177.9810791016,3329.9877929688,3304.6916503906,3413.1342773438,,,,,2021-02-09,0.072366714499999318,4.7199707030999889,,,宮城県
JP-04,MIYAGI,2021-02-13,3528.7954101562,3490.7111816406,3648.6247558594,23.2998218536,23.09649086,27.7301807404,159.8837280273,154.2955627441,169.099029541,3345.1813964844,3312.9321289062,3451.1508789062,,,,,2021-02-09,0.068784713700001276,4.9182128905999889,,,宮城県
JP-04,MIYAGI,2021-02-14,3535.0344238281,3489.8481445312,3677.8244628906,23.3649024963,23.122051239,28.656747818,151.675491333,145.3642425537,162.0887756348,3359.4477539062,3320.8811035156,3486.2099609375,,,,,2021-02-09,0.065080642699999913,6.2390136719000111,,,宮城県
JP-04,MIYAGI,2021-02-15,3540.53125,3489.0439453125,3703.9909667969,23.4271736145,23.1484909058,29.4997997284,143.6241760254,136.7879943848,154.9142456055,3372.9887695312,3328.6838378906,3518.75390625,,,,,2021-02-09,0.0622711181999982,5.4968261719000111,,,宮城県
JP-04,MIYAGI,2021-02-16,3546.0002441406,3488.8845214844,3728.0656738281,23.4866790771,23.175573349,30.2661094666,136.2294769287,129.011428833,148.1578826904,3385.7990722656,3336.2863769531,3548.7915039062,,,,,2021-02-09,0.059505462600000669,5.4689941405999889,,,宮城県
JP-04,MIYAGI,2021-02-17,3551.2673339844,3489.1284179688,3750.1791992188,23.5435791016,23.2030677795,30.9640483856,129.3116912842,121.8338012695,141.6809692383,3397.9445800781,3343.7016601562,3576.6828613281,,,,,2021-02-09,0.056900024499999091,5.2670898438000222,,,宮城県
JP-04,MIYAGI,2021-02-18,3557.4147949219,3490.7126464844,3771.8342285156,23.597738266,23.2305736542,31.5995788574,123.7976531982,116.0994949341,136.5475463867,3409.4743652344,3350.9348144531,3602.6606445312,,,,,2021-02-09,0.054159164400001458,6.1474609375,,,宮城県
JP-04,MIYAGI,2021-02-19,3563.3706054688,3492.5908203125,3791.5415039062,23.650062561,23.2587604523,32.1783027649,118.6860198975,110.8402633667,131.6872711182,3420.501953125,3358.0600585938,3626.6435546875,,,,,2021-02-09,0.052324294999998244,5.9558105469000111,,,宮城県
JP-04,MIYAGI,2021-02-20,3568.7021484375,3494.3071289062,3808.7954101562,23.7016677856,23.288520813,32.7061347961,113.4635925293,105.5617675781,126.5488967896,3431.0612792969,3365.076171875,3648.5947265625,,,,,2021-02-09,0.051605224600002941,5.3315429686999778,,,宮城県
JP-04,MIYAGI,2021-02-21,3574.0336914062,3496.3852539062,3824.7021484375,23.7520198822,23.3190975189,33.1876907349,108.6670913696,100.7529525757,121.7577133179,3441.1396484375,3371.9375,3668.7905273438,,,,,2021-02-09,0.050352096599997509,5.3315429686999778,,,宮城県
JP-04,MIYAGI,2021-02-22,3579.1320800781,3498.5754394531,3838.8068847656,23.8008403778,23.3500289917,33.6259422302,104.0938568115,96.2131118774,117.0993652344,3450.7790527344,3378.6533203125,3687.1303710938,,,,,2021-02-09,0.048820495600001124,5.0983886719000111,,,宮城県
JP-04,MIYAGI,2021-02-23,3583.9885253906,3500.8327636719,3851.4877929688,23.847984314,23.380941391,34.0254058838,99.6994247437,91.8924484253,112.5487747192,3460.0031738281,3385.2199707031,3703.9890136719,,,,,2021-02-09,0.047143936200001235,4.8564453125,,,宮城県
JP-04,MIYAGI,2021-02-24,3588.7846679688,3503.2932128906,3863.18359375,23.8934783936,23.4117698669,34.3898735046,95.631072998,87.9188308716,108.2904968262,3468.8266601562,3391.6296386719,3719.5744628906,,,,,2021-02-09,0.045494079599997406,4.7961425782000333,,,宮城県
