japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2021-01-31,17481.833984375,17410.96875,17957.52734375,600.8656616211,598.5551147461,644.1739501953,1374.3513183594,1364.6245117188,1471.5162353516,15498.564453125,15439.8271484375,15831.2431640625,,,,,2021-01-30,3.8656616211000028,184.833984375,,,北海道
JP-01,HOKKAIDO,2021-02-01,17576.658203125,17441.380859375,18484.751953125,604.7857055664,600.3667602539,687.6148681641,1362.7655029297,1344.4400634766,1545.8367919922,15599.1611328125,15486.83984375,16235.4033203125,,,,,2021-01-30,3.9200439452999944,94.82421875,,,北海道
JP-01,HOKKAIDO,2021-02-02,17658.396484375,17464.830078125,18954.990234375,608.7141723633,602.3702392578,727.6265258789,1341.0317382812,1315.3100585938,1597.9954833984,15699.8427734375,15538.611328125,16613.0390625,,,,,2021-01-30,3.9284667969000111,81.73828125,,,北海道
JP-01,HOKKAIDO,2021-02-03,17746.171875,17499.548828125,19395.560546875,612.5880737305,604.4870605469,764.4439697266,1328.4577636719,1296.1228027344,1651.4782714844,15796.4375,15590.5849609375,16961.529296875,,,,,2021-01-30,3.8739013672000056,87.775390625,,,北海道
JP-01,HOKKAIDO,2021-02-04,17911.431640625,17614.287109375,19905.369140625,616.301574707,606.5981445312,798.2095336914,1386.3852539062,1346.1691894531,1787.8795166016,15896.3828125,15649.7275390625,17291,,,,,2021-01-30,3.7135009764999722,165.259765625,,,北海道
JP-01,HOKKAIDO,2021-02-05,18004.15234375,17662.87109375,20285.5390625,620.220703125,609.0491333008,829.6664428711,1373.3195800781,1327.7274169922,1828.3762207031,16002.4619140625,15718.376953125,17607.326171875,,,,,2021-01-30,3.9191284180000139,92.720703125,,,北海道
JP-01,HOKKAIDO,2021-02-06,18091.00390625,17709.634765625,20637.041015625,624.2672119141,611.748840332,858.9750366211,1352.9635009766,1302.9565429688,1852.0775146484,16104.4208984375,15786.126953125,17901.26953125,,,,,2021-01-30,4.0465087891000167,86.8515625,,,北海道
JP-01,HOKKAIDO,2021-02-07,18182.66796875,17764.65625,20970.08203125,628.3343505859,614.5806884766,886.2180175781,1337.3909912109,1283.4378662109,1875.9388427734,16206.8798828125,15857.2216796875,18179.82421875,,,,,2021-01-30,4.0671386717999667,91.6640625,,,北海道
JP-01,HOKKAIDO,2021-02-08,18271.30859375,17819.958984375,21274.859375,632.3223876953,617.4370117188,911.4364624023,1325.7198486328,1268.2047119141,1899.8430175781,16304.3056640625,15925.97265625,18437.328125,,,,,2021-01-30,3.9880371094000111,88.640625,,,北海道
JP-01,HOKKAIDO,2021-02-09,18395.029296875,17911.517578125,21617.025390625,636.3165893555,620.3913574219,934.9332275391,1345.6507568359,1283.5751953125,1965.2180175781,16401.130859375,15996.4921875,18680.494140625,,,,,2021-01-30,3.9942016602000194,123.720703125,,,北海道
JP-01,HOKKAIDO,2021-02-10,18526.591796875,18013.103515625,21949.419921875,640.4556884766,623.5703125,957.0810546875,1374.0797119141,1307.2674560547,2040.646484375,16500.1015625,16071.2373046875,18913.95703125,,,,,2021-01-30,4.1390991211000028,131.5625,,,北海道
JP-01,HOKKAIDO,2021-02-11,18610.240234375,18071.43359375,22191.5859375,644.7352905273,626.9608764648,978.0336914062,1362.4521484375,1293.1680908203,2053.5764160156,16594.140625,16143.1142578125,19130.947265625,,,,,2021-01-30,4.2796020506999639,83.6484375,,,北海道
JP-01,HOKKAIDO,2021-02-12,18712.43359375,18149.357421875,22455.80078125,648.9635620117,630.3692626953,997.6363525391,1365.5026855469,1293.3209228516,2085.419921875,16687.33984375,16215.9345703125,19337.1796875,,,,,2021-01-30,4.2282714844000111,102.193359375,,,北海道
JP-01,HOKKAIDO,2021-02-13,18788.396484375,18204.544921875,22658.98046875,653.2227172852,633.8693237305,1016.1297607422,1346.2673339844,1272.6848144531,2080.1691894531,16780.71484375,16290.509765625,19534.59375,,,,,2021-01-30,4.2591552735000278,75.962890625,,,北海道
JP-01,HOKKAIDO,2021-02-14,18857.685546875,18255.169921875,22843.068359375,657.3983154297,637.3440551758,1033.4467773438,1320.3626708984,1246.0684814453,2061.4235839844,16872.5078125,16365.0029296875,19722.220703125,,,,,2021-01-30,4.1755981444999861,69.2890625,,,北海道
JP-01,HOKKAIDO,2021-02-15,19008.771484375,18384.453125,23154.064453125,661.4667358398,640.7662963867,1049.638671875,1364.7893066406,1285.9898681641,2150.6596679688,16969.990234375,16446.32421875,19909.125,,,,,2021-01-30,4.068420410099975,151.0859375,,,北海道
JP-01,HOKKAIDO,2021-02-16,19066.32421875,18427.572265625,23284.05078125,665.7007446289,644.3949584961,1065.2329101562,1321.9202880859,1243.8731689453,2100.3581542969,17072.3671875,16533.5625,20095.494140625,,,,,2021-01-30,4.2340087891000167,57.552734375,,,北海道
JP-01,HOKKAIDO,2021-02-17,19148.46484375,18494.986328125,23457.40625,669.6498413086,647.7893066406,1079.5895996094,1295.3630371094,1217.3643798828,2073.3820800781,17176.28125,16623.34765625,20278.0546875,,,,,2021-01-30,3.9490966797000056,82.140625,,,北海道
JP-01,HOKKAIDO,2021-02-18,19224.134765625,18557.712890625,23607.16015625,673.4457397461,651.0739746094,1092.9812011719,1259.6689453125,1182.4901123047,2029.5682373047,17284.546875,16718.3046875,20460.482421875,,,,,2021-01-30,3.7958984375,75.669921875,,,北海道
JP-01,HOKKAIDO,2021-02-19,19274.978515625,18598.208984375,23709.43359375,677.1954956055,654.348815918,1105.6478271484,1202.0899658203,1127.2973632812,1948.2395019531,17390.328125,16811.7265625,20635.30859375,,,,,2021-01-30,3.7497558594000111,50.84375,,,北海道
JP-01,HOKKAIDO,2021-02-20,19329.44140625,18642.958984375,23815.451171875,680.8419799805,657.5559082031,1117.5515136719,1150.4934082031,1077.9282226562,1874.4677734375,17492.205078125,16902.1640625,20800.9453125,,,,,2021-01-30,3.646484375,54.462890625,,,北海道
JP-01,HOKKAIDO,2021-02-21,19385.04296875,18689.59375,23916.599609375,684.3804321289,660.6876831055,1128.7384033203,1106.4364013672,1035.7995605469,1811.2104492188,17588.9375,16988.353515625,20956.30078125,,,,,2021-01-30,3.5384521483999833,55.6015625,,,北海道
JP-01,HOKKAIDO,2021-02-22,19452.5859375,18747.90234375,24039.92578125,687.897644043,663.8246459961,1139.4077148438,1080.76953125,1011.0235595703,1776.6949462891,17677.314453125,17067.126953125,21098.216796875,,,,,2021-01-30,3.5172119141000167,67.54296875,,,北海道
JP-01,HOKKAIDO,2021-02-23,19526.890625,18813.228515625,24167.447265625,691.3424072266,666.9153442383,1149.5109863281,1066.2841796875,996.8091430664,1759.5358886719,17762.7109375,17143.62890625,21232.8125,,,,,2021-01-30,3.4447631836000028,74.3046875,,,北海道
JP-01,HOKKAIDO,2021-02-24,19588.08203125,18866.81640625,24269.904296875,694.8327636719,670.0709228516,1159.2946777344,1044.3558349609,975.7237548828,1729.2214355469,17843.048828125,17215.78515625,21358.41015625,,,,,2021-01-30,3.4903564452999944,61.19140625,,,北海道
JP-01,HOKKAIDO,2021-02-25,19642.88671875,18914.83203125,24362.27734375,698.3409423828,673.2628173828,1168.7482910156,1020.595703125,953.0098266602,1695.0441894531,17917.904296875,17283.1484375,21474.587890625,,,,,2021-01-30,3.5081787108999833,54.8046875,,,北海道
JP-01,HOKKAIDO,2021-02-26,19693.900390625,18959.77734375,24444.37109375,701.7280273438,676.3556518555,1177.6690673828,996.9315185547,930.4599609375,1660.2775878906,17989.658203125,17347.970703125,21584.23828125,,,,,2021-01-30,3.3870849610000278,51.013671875,,,北海道
JP-01,HOKKAIDO,2021-02-27,19743.513671875,19003.765625,24523.13671875,704.9455566406,679.3010253906,1186.0073242188,976.1953735352,910.7075805664,1629.7407226562,18057.107421875,17409.052734375,21686.359375,,,,,2021-01-30,3.2175292967999667,49.61328125,,,北海道
JP-02,AOMORI,2021-01-31,714.5399780273,711.6401367188,734.5447387695,13.1316452026,13.0798797607,14.0921840668,48.9481506348,48.5997848511,52.439907074,650.2229614258,647.7498779297,665.1017456055,,,,,2021-01-30,0.13164520259999968,3.5399780272999806,,,青森県
JP-02,AOMORI,2021-02-01,717.6617431641,712.1454467773,755.2697143555,13.268901825,13.1697978973,15.1102724075,48.7948799133,48.1353225708,55.4041633606,654.1032714844,649.3788452148,682.3955078125,,,,,2021-01-30,0.13725662240000069,3.1217651368000361,,,青森県
JP-02,AOMORI,2021-02-02,720.5430908203,712.6638183594,773.8127441406,13.4052848816,13.2628936768,16.0542049408,47.9240570068,47.0007781982,57.1750068665,657.9829711914,651.207824707,698.3280029297,,,,,2021-01-30,0.13638305659999972,2.8813476561999778,,,青森県
JP-02,AOMORI,2021-02-03,723.9561767578,713.9201049805,791.3686523438,13.5379390717,13.3559617996,16.9272079468,47.4975166321,46.3369407654,59.1206169128,661.6843261719,653.0394897461,712.7700195312,,,,,2021-01-30,0.13265419010000024,3.4130859375,,,青森県
JP-02,AOMORI,2021-02-04,729.3109741211,717.2570800781,810.0980834961,13.6630973816,13.4449625015,17.7300243378,48.7754974365,47.3559188843,62.9777603149,665.4501342773,655.100402832,726.1619262695,,,,,2021-01-30,0.12515830989999976,5.3547973633000083,,,青森県
JP-02,AOMORI,2021-02-05,732.4522705078,718.6292724609,824.1911010742,13.7906761169,13.5393304825,18.4808959961,48.2439804077,46.6376724243,64.3048934937,669.3452758789,657.4369506836,738.7690429688,,,,,2021-01-30,0.12757873530000019,3.1412963866999917,,,青森県
JP-02,AOMORI,2021-02-06,734.8477783203,719.4417724609,836.3165283203,13.9193315506,13.6373825073,19.1842479706,46.961807251,45.2219352722,64.354347229,673.0090942383,659.6814575195,750.2608642578,,,,,2021-01-30,0.12865543370000054,2.3955078125,,,青森県
JP-02,AOMORI,2021-02-07,737.0423583984,720.2121582031,847.155456543,14.0444803238,13.7343549728,19.8386383057,45.523147583,43.6829490662,63.915763855,676.5982666016,661.9747314453,760.9627685547,,,,,2021-01-30,0.1251487731999994,2.1945800780999889,,,青森県
JP-02,AOMORI,2021-02-08,739.6481323242,721.5076293945,857.8478393555,14.1660671234,13.8300189972,20.4473991394,44.5499038696,42.61378479,63.8980903625,680.0087280273,664.2042236328,770.8060913086,,,,,2021-01-30,0.1215867995999993,2.6057739258000083,,,青森県
JP-02,AOMORI,2021-02-09,742.4010620117,723.0642700195,867.936706543,14.2850389481,13.9251174927,21.015335083,43.8377990723,41.8128852844,64.070098877,683.3261108398,666.4440307617,779.9528198242,,,,,2021-01-30,0.11897182470000089,2.7529296875,,,青森県
JP-02,AOMORI,2021-02-10,744.7385253906,724.337890625,876.4133911133,14.4016456604,14.0197105408,21.5461387634,42.9866523743,40.895401001,63.8787269592,686.5565795898,668.6903686523,788.483215332,,,,,2021-01-30,0.11660671229999942,2.3374633788999972,,,青森県
JP-02,AOMORI,2021-02-11,746.4554443359,725.112121582,883.4930419922,14.5153055191,14.1130123138,22.0423297882,41.8324432373,39.7047080994,63.0864295959,689.4450683594,670.6851806641,796.2056274414,,,,,2021-01-30,0.11365985870000017,1.7169189452999944,,,青森県
JP-02,AOMORI,2021-02-12,748.205078125,726.0016479492,890.3238525391,14.6253786087,14.2042388916,22.5058670044,40.6923675537,38.5413818359,62.1770591736,692.2459106445,672.6683349609,803.4932861328,,,,,2021-01-30,0.11007308960000017,1.7496337891000167,,,青森県
JP-02,AOMORI,2021-02-13,749.9039306641,726.9221801758,896.7030639648,14.7341537476,14.2954511642,22.9431266785,39.5277442932,37.3671188354,61.1089286804,695.0158691406,674.6875610352,810.5036621094,,,,,2021-01-30,0.10877513890000046,1.6988525391000167,,,青森県
JP-02,AOMORI,2021-02-14,751.5732421875,727.8862915039,902.6394042969,14.8394498825,14.3844976425,23.352142334,38.4186553955,36.2563285828,60.0178451538,697.6998291016,676.6848754883,817.1146850586,,,,,2021-01-30,0.10529613489999967,1.6693115233999833,,,青森県
JP-02,AOMORI,2021-02-15,753.205078125,728.8796386719,908.161315918,14.9415807724,14.4715824127,23.7353820801,37.3506240845,35.1938514709,58.8962402344,700.3076171875,678.6642456055,823.3707885742,,,,,2021-01-30,0.10213088989999974,1.6318359375,,,青森県
JP-02,AOMORI,2021-02-16,754.7168579102,729.8201293945,913.0646972656,15.0406303406,14.5567407608,24.0942192078,36.2603111267,34.1188735962,57.6546630859,702.8426513672,680.6247558594,829.237487793,,,,,2021-01-30,0.099049568199999882,1.5117797852000194,,,青森県
JP-02,AOMORI,2021-02-17,757.0258789062,731.5629882812,919.1243286133,15.1341209412,14.6374540329,24.4267635345,35.7632598877,33.6089134216,57.2892570496,705.4707641602,682.7215576172,834.9896240234,,,,,2021-01-30,0.093490600600000917,2.3090209959999584,,,青森県
JP-02,AOMORI,2021-02-18,759.3685913086,733.3969116211,924.698059082,15.2256965637,14.7171602249,24.7402267456,35.1781921387,33.0217590332,56.7285194397,708.2985229492,685.0564575195,840.7493286133,,,,,2021-01-30,0.091575622499998843,2.342712402400025,,,青森県
JP-02,AOMORI,2021-02-19,760.651184082,734.2875976562,927.88671875,15.3168811798,14.7973499298,25.0378322601,33.6601295471,31.5647125244,54.6035881042,711.1452026367,687.4487304688,846.2534790039,,,,,2021-01-30,0.091184616099999616,1.2825927733999833,,,青森県
JP-02,AOMORI,2021-02-20,761.8673706055,735.1525268555,930.8168334961,15.4058952332,14.8762683868,25.3172893524,32.0429229736,30.0208282471,52.254322052,713.9144287109,689.801574707,851.3268432617,,,,,2021-01-30,0.089014053400001458,1.2161865235000278,,,青森県
JP-02,AOMORI,2021-02-21,763.1080322266,736.0725708008,933.5577392578,15.4918556213,14.952911377,25.5792179108,30.5931835175,28.6391048431,50.1246681213,716.5412597656,692.0475463867,856.0038452148,,,,,2021-01-30,0.0859603880999984,1.2406616211000028,,,青森県
JP-02,AOMORI,2021-02-22,764.7435913086,737.3866577148,936.9683837891,15.5744094849,15.0268602371,25.8243293762,29.6234397888,27.7108573914,48.7396507263,719.0037231445,694.1622314453,860.3056640625,,,,,2021-01-30,0.082553863600001165,1.6355590819999861,,,青森県
JP-02,AOMORI,2021-02-23,766.4926757812,738.8372802734,940.4743652344,15.6542415619,15.0985059738,26.0568656921,28.9349975586,27.0488605499,47.7891426086,721.3668212891,696.2085571289,864.5357055664,,,,,2021-01-30,0.079832076999998947,1.749084472599975,,,青森県
JP-02,AOMORI,2021-02-24,767.9116210938,740.0021362305,943.2211914062,15.7344284058,15.1709957123,26.2808876038,28.1202163696,26.2714653015,46.6027755737,723.5740966797,698.1270141602,868.4424438477,,,,,2021-01-30,0.080186843899999971,1.4189453126000444,,,青森県
JP-02,AOMORI,2021-02-25,769.1580200195,741.0207519531,945.618347168,15.8145523071,15.2439641953,26.4957141876,27.2449092865,25.4399814606,45.289730072,725.620300293,699.9086914062,871.9448242188,,,,,2021-01-30,0.080123901300000355,1.2463989256999639,,,青森県
JP-02,AOMORI,2021-02-26,770.3629150391,742.0221557617,947.9305419922,15.8917627335,15.3143644333,26.699432373,26.417049408,24.6549777985,44.0352325439,727.5902709961,701.637878418,875.3551635742,,,,,2021-01-30,0.077210426400000642,1.2048950196000305,,,青森県
JP-02,AOMORI,2021-02-27,771.5784301758,743.0501708984,950.1889648438,15.9653720856,15.3817014694,26.8901748657,25.6911621094,23.9670906067,42.9315605164,729.4645385742,703.2924804688,878.5437011719,,,,,2021-01-30,0.073609352100000081,1.2155151366999917,,,青森県
JP-03,IWATE,2021-01-31,497.4276733398,496,510.7463378906,27.0834789276,27,29.0381832123,21.9295539856,21.7743434906,23.4809856415,448.0026855469,446.3049926758,457.6853027344,,,,,2021-01-30,0.08347892760000164,1.4276733397999806,,,岩手県
JP-03,IWATE,2021-02-01,498.4535522461,496,523.7575683594,27.1652870178,27,30.8890304565,21.2566432953,20.9708404541,24.113325119,449.484161377,446.2492675781,467.880065918,,,,,2021-01-30,0.081808090199999128,1.0258789063000222,,,岩手県
JP-03,IWATE,2021-02-02,499.4447937012,496,535.4701538086,27.2450313568,27,32.5697288513,20.6768665314,20.2803649902,24.6394767761,450.9378051758,446.3100585938,477.1765441895,,,,,2021-01-30,0.079744338999997666,0.99124145510000972,,,岩手県
JP-03,IWATE,2021-02-03,500.4545593262,496,546.0473632812,27.3212833405,27,34.0936279297,20.2961349487,19.8022422791,25.2306556702,452.2690124512,446.3795166016,485.5394592285,,,,,2021-01-30,0.076251983700000636,1.009765625,,,岩手県
JP-03,IWATE,2021-02-04,502.2947387695,496,556.8727416992,27.3930244446,27,35.4753303528,20.556219101,19.960483551,26.5064353943,453.6308898926,446.5963745117,493.256072998,,,,,2021-01-30,0.071741104100002673,1.8401794432999736,,,岩手県
JP-03,IWATE,2021-02-05,503.4491271973,496,565.7266845703,27.4653911591,27,36.7345542908,20.3561897278,19.6811752319,27.0971603394,455.027557373,446.9539489746,500.4105529785,,,,,2021-01-30,0.072366714499999318,1.1543884278000291,,,岩手県
JP-03,IWATE,2021-02-06,504.5107421875,496,573.9029541016,27.5395183563,27,37.8870658875,20.0103912354,19.2715511322,27.3886394501,456.3406982422,447.3253173828,506.989440918,,,,,2021-01-30,0.074127197199999273,1.0616149901999847,,,岩手県
JP-03,IWATE,2021-02-07,505.4592895508,496,581.2156982422,27.6124343872,27.0084819794,38.9393577576,19.615940094,18.8251857758,27.5130138397,457.644317627,447.7733154297,513.125793457,,,,,2021-01-30,0.0729160309000001,0.94854736330000833,,,岩手県
JP-03,IWATE,2021-02-08,506.551940918,496,588.278137207,27.6839790344,27.0324287415,39.9015960693,19.3832321167,18.5426616669,27.779050827,458.8844909668,448.2364196777,518.8404541016,,,,,2021-01-30,0.071544647199999645,1.0926513672000056,,,岩手県
JP-03,IWATE,2021-02-09,508.1297607422,496,595.7913818359,27.7543716431,27.0594997406,40.7818222046,19.5198192596,18.6195983887,28.512966156,460.0911560059,448.7372741699,524.1688842773,,,,,2021-01-30,0.070392608700000636,1.5778198241999917,,,岩手県
JP-03,IWATE,2021-02-10,509.4140319824,496,602.0264282227,27.8265609741,27.0921840668,41.5919494629,19.5899944305,18.6379566193,29.102602005,461.322479248,449.3258666992,529.2033081055,,,,,2021-01-30,0.072189331000000578,1.2842712401999847,,,岩手県
JP-03,IWATE,2021-02-11,510.7953491211,496.3851013184,608.264465332,27.9008789062,27.1305007935,42.3388633728,19.6674365997,18.667678833,29.6582946777,462.4739074707,449.8948974609,533.8200073242,,,,,2021-01-30,0.074317932099997819,1.3813171387000125,,,岩手県
JP-03,IWATE,2021-02-12,511.9801330566,496.9689941406,613.6002807617,27.9754486084,27.1722660065,43.0263977051,19.6701202393,18.6306762695,30.0593566895,463.6253967285,450.5166931152,538.1480102539,,,,,2021-01-30,0.074569702200001586,1.1847839354999792,,,岩手県
JP-03,IWATE,2021-02-13,513.046875,497.4967041016,618.2784423828,28.0488700867,27.2159748077,43.6563339233,19.6103668213,18.538684845,30.3232059479,464.744720459,451.155090332,542.1016235352,,,,,2021-01-30,0.073421478299998455,1.066741943400018,,,岩手県
JP-03,IWATE,2021-02-14,514.3723144531,498.3148193359,623.2078857422,28.1220054626,27.2621803284,44.2351303101,19.6729717255,18.5659103394,30.7397422791,465.8613586426,451.8349609375,545.7348632812,,,,,2021-01-30,0.07313537590000152,1.3254394530999889,,,岩手県
JP-03,IWATE,2021-02-15,515.3731079102,498.8764648438,626.9916992188,28.1955757141,27.3111476898,44.7701950073,19.5671062469,18.4374580383,30.8601551056,466.9869384766,452.561706543,549.1446533203,,,,,2021-01-30,0.073570251499997852,1.0007934571000305,,,岩手県
JP-03,IWATE,2021-02-16,516.2813720703,499.3918457031,630.3143310547,28.2689361572,27.3621807098,45.2631340027,19.3402366638,18.1983757019,30.7551250458,468.11328125,453.3248291016,552.2750244141,,,,,2021-01-30,0.073360443100000339,0.908264160099975,,,岩手県
JP-03,IWATE,2021-02-17,517.6815185547,500.4049682617,634.3233642578,28.3398113251,27.412820816,45.7147941589,19.3974628448,18.2293891907,31.0733242035,469.3294677734,454.206817627,555.2789916992,,,,,2021-01-30,0.070875167900002367,1.4001464844000111,,,岩手県
JP-03,IWATE,2021-02-18,518.9216308594,501.3057861328,637.6323242188,28.4078559875,27.4623699188,46.1302261353,19.3021221161,18.1193199158,31.1244678497,470.6480407715,455.2153015137,558.2814331055,,,,,2021-01-30,0.0680446623999984,1.2401123047000056,,,岩手県
JP-03,IWATE,2021-02-19,519.569519043,501.6848144531,639.5867919922,28.4761734009,27.5138034821,46.5162315369,18.6470832825,17.4866447449,30.245016098,472.0058288574,456.2874145508,561.16796875,,,,,2021-01-30,0.068317413399999083,0.64788818360000278,,,岩手県
JP-03,IWATE,2021-02-20,520.2724609375,502.1390686035,641.7030029297,28.5444488525,27.566608429,46.8757667542,17.9130172729,16.782907486,29.2071323395,473.3740844727,457.3927307129,563.9430541992,,,,,2021-01-30,0.0682754516000017,0.70294189449998612,,,岩手県
JP-03,IWATE,2021-02-21,520.9556274414,502.5987243652,643.5968017578,28.6108264923,27.6188602448,47.2084236145,17.2480049133,16.1465625763,28.2551612854,474.6805114746,458.4591369629,566.5350341797,,,,,2021-01-30,0.066377639799998889,0.68316650389999722,,,岩手県
JP-03,IWATE,2021-02-22,521.8684082031,503.2913513184,645.8225097656,28.6750507355,27.670343399,47.5139694214,16.8283958435,15.7421131134,27.6827163696,475.9041137695,459.4651184082,568.8414306641,,,,,2021-01-30,0.064224243200001752,0.91278076169999167,,,岩手県
JP-03,IWATE,2021-02-23,522.8789672852,504.0948181152,648.0394287109,28.7376747131,27.7213001251,47.7977180481,16.5867595673,15.5057601929,27.3871879578,477.0823974609,460.4443054199,571.0128173828,,,,,2021-01-30,0.062623977599997716,1.0105590821000305,,,岩手県
JP-03,IWATE,2021-02-24,523.7067260742,504.7442626953,649.809387207,28.8008804321,27.7736587524,48.0658416748,16.2990951538,15.227725029,27.0027332306,478.1697692871,461.3514099121,573.0248413086,,,,,2021-01-30,0.0632057190000026,0.82775878899997224,,,岩手県
JP-03,IWATE,2021-02-25,524.4436035156,505.3200073242,651.466796875,28.8644657135,27.8271503448,48.3194923401,15.9761762619,14.9179544449,26.5479297638,479.1675109863,462.1850891113,574.8790283203,,,,,2021-01-30,0.0635852813999982,0.73687744139999722,,,岩手県
JP-03,IWATE,2021-02-26,525.1236572266,505.8570861816,652.9223632812,28.9261512756,27.8794975281,48.5563812256,15.6606607437,14.6162118912,26.0946464539,480.1267089844,462.9945678711,576.6423950195,,,,,2021-01-30,0.0616855620999992,0.68005371100002776,,,岩手県
JP-03,IWATE,2021-02-27,525.8348999023,506.4341430664,654.4164428711,28.9859352112,27.9307155609,48.7771453857,15.3913803101,14.3585958481,25.7087001801,481.0476989746,463.7784729004,578.2947998047,,,,,2021-01-30,0.05978393560000228,0.71124267569996391,,,岩手県
JP-04,MIYAGI,2021-01-31,3435.7631835938,3421.4926757812,3530.9509277344,22.2200183868,22.1347484589,23.8197956085,378.3398132324,375.663482666,405.1044311523,3033.0026855469,3021.5183105469,3099.1337890625,,,,,2021-01-30,0.22001838679999963,43.763183593800022,,,宮城県
JP-04,MIYAGI,2021-02-01,3469.7724609375,3442.3823242188,3652.0727539062,22.4447956085,22.2811756134,25.5145988464,381.5381774902,376.4094543457,432.7998962402,3062.8989257812,3040.8630371094,3189.1479492188,,,,,2021-01-30,0.22477722170000192,34.009277343699978,,,宮城県
JP-04,MIYAGI,2021-02-02,3504.1875,3464.7302246094,3766.2619628906,22.6699390411,22.4341773987,27.0927257538,385.5848388672,378.1893005371,459.4674377441,3092.9926757812,3061.2570800781,3274.2700195312,,,,,2021-01-30,0.22514343259999947,34.4150390625,,,宮城県
JP-04,MIYAGI,2021-02-03,3539.970703125,3489.3579101562,3875.7392578125,22.8919734955,22.5897388458,28.5605239868,392.0420532227,382.4920654297,487.3823242188,3122.2607421875,3081.6083984375,3354.0336914062,,,,,2021-01-30,0.22203445439999925,35.783203125,,,宮城県
JP-04,MIYAGI,2021-02-04,3610.7863769531,3548.7854003906,4025.5388183594,23.1046943665,22.7414302826,29.9173946381,430.6070251465,418.059173584,555.4377441406,3152.9553222656,3104.0583496094,3430.8039550781,,,,,2021-01-30,0.21272087099999837,70.815673828099989,,,宮城県
JP-04,MIYAGI,2021-02-05,3640.6247558594,3569.2084960938,4114.6362304688,23.3365936279,22.9166145325,31.2113170624,428.3433532715,414.0220947266,570.5205078125,3186.8940429688,3130.3283691406,3507.8479003906,,,,,2021-01-30,0.23189926140000239,29.838378906300022,,,宮城県
JP-04,MIYAGI,2021-02-06,3664.7709960938,3584.8957519531,4193.1455078125,23.5771942139,23.104473114,32.4381790161,419.6136779785,403.9776000977,574.7379150391,3219.5612792969,3155.9140625,3580.6486816406,,,,,2021-01-30,0.24060058599999934,24.146240234400011,,,宮城県
JP-04,MIYAGI,2021-02-07,3686.8063964844,3599.3271484375,4263.505859375,23.8132781982,23.2917175293,33.5866241455,409.3016357422,392.6555786133,574.4885864258,3251.8264160156,3181.634765625,3650.23046875,,,,,2021-01-30,0.23608398429999866,22.035400390599989,,,宮城県
JP-04,MIYAGI,2021-02-08,3705.2119140625,3610.9633789062,4324.2446289062,24.0452041626,23.478351593,34.6637382507,396.8796386719,379.534576416,569.1499633789,3282.8122558594,3206.5773925781,3716.1169433594,,,,,2021-01-30,0.23192596440000202,18.405517578099989,,,宮城県
JP-04,MIYAGI,2021-02-09,3739.8525390625,3638.6608886719,4406.984375,24.273431778,23.6646060944,35.674987793,399.9736633301,381.4020080566,584.5705566406,3313.0043945312,3231.1848144531,3778.8212890625,,,,,2021-01-30,0.22822761539999803,34.640625,,,宮城県
JP-04,MIYAGI,2021-02-10,3765.0703125,3657.9489746094,4469.4536132812,24.5045452118,23.8566646576,36.6348800659,395.6460266113,376.3083496094,588.0170288086,3343.1486816406,3256.1501464844,3839.2153320312,,,,,2021-01-30,0.23111343380000093,25.2177734375,,,宮城県
JP-04,MIYAGI,2021-02-11,3788.0671386719,3675.5610351562,4527.1176757812,24.7401885986,24.0559043884,37.5505638123,389.9667358398,370.0503540039,588.239440918,3371.5141601562,3279.7585449219,3895.3225097656,,,,,2021-01-30,0.23564338679999963,22.996826171900011,,,宮城県
JP-04,MIYAGI,2021-02-12,3811.0187988281,3693.5712890625,4581.3344726562,24.9689102173,24.2509994507,38.408454895,385.1531677246,364.722442627,588.6640014648,3399.0712890625,3302.9260253906,3948.1596679688,,,,,2021-01-30,0.22872161869999985,22.951660156199978,,,宮城県
JP-04,MIYAGI,2021-02-13,3828.6208496094,3706.9226074219,4624.1977539062,25.18957901,24.4404830933,39.2120819092,376.2912597656,355.6619567871,581.8851928711,3425.7346191406,3325.537109375,3998.2888183594,,,,,2021-01-30,0.22066879269999973,17.602050781300022,,,宮城県
JP-04,MIYAGI,2021-02-14,3849.873046875,3724.0637207031,4671.5205078125,25.4044303894,24.6264190674,39.9677124023,371.028503418,350.0944519043,579.7493896484,3451.7746582031,3347.8264160156,4045.9809570312,,,,,2021-01-30,0.21485137940000243,21.252197265599989,,,宮城県
JP-04,MIYAGI,2021-02-15,3867.0844726562,3737.7475585938,4709.0893554688,25.6158447266,24.8109607697,40.6819915771,362.6550292969,341.6719665527,571.9387207031,3477.4272460938,3370.0053710938,4091.529296875,,,,,2021-01-30,0.21141433719999725,17.211425781199978,,,宮城県
